experiment_id,t_seconds,offered,served,ok,errors,latency_p50_s,latency_p90_s,latency_max_s
E4-run01,448,133,164,128,36,0.0849,5.0000,5.0000
E4-run01,449,132,163,127,36,0.0859,5.0000,5.0000
E4-run01,450,131,167,128,39,0.0855,5.0000,5.0000
E4-run01,451,130,159,125,34,0.0856,5.0000,5.0000
E4-run01,452,128,161,125,36,0.0845,5.0000,5.0000
E4-run01,453,127,163,124,39,0.0851,5.0000,5.0000
E4-run01,454,126,157,121,36,0.0844,5.0000,5.0000
E4-run01,455,125,157,123,34,0.0841,5.0000,5.0000
E4-run01,456,124,157,121,36,0.0850,5.0000,5.0000
E4-run01,457,123,156,119,37,0.0912,5.0000,5.0000
E4-run01,458,122,151,117,34,0.0864,5.0000,5.0000
E4-run01,459,121,157,119,38,0.0864,5.0000,5.0000
E4-run01,460,120,149,116,33,0.0867,5.0000,5.0000
E4-run01,461,118,153,117,36,0.0865,5.0000,5.0000
E4-run01,462,117,150,114,36,0.0866,5.0000,5.0000
E4-run01,463,116,149,113,36,0.0867,5.0000,5.0000
E4-run01,464,115,146,114,32,0.0863,5.0000,5.0000
E4-run01,465,114,149,113,36,0.0863,5.0000,5.0000
E4-run01,466,113,144,110,34,0.0863,5.0000,5.0000
E4-run01,467,112,144,109,35,0.0869,5.0000,5.0000
E4-run01,468,111,144,109,35,0.0867,5.0000,5.0000
E4-run01,469,109,143,109,34,0.0861,5.0000,5.0000
E4-run01,470,108,140,107,33,0.0865,5.0000,5.0000
E4-run01,471,107,13,10,3,0.0863,5.0000,5.0000
E4-run01,472,106,0,0,0,0.0000,0.0000,0.0000
E4-run01,473,105,77,58,19,0.0866,5.0000,5.0000
E4-run01,474,104,140,105,35,0.0918,5.0000,5.0000
E4-run01,475,103,137,104,33,0.0921,5.0000,5.0000
E4-run01,476,102,138,105,33,0.0847,5.0000,5.0000
E4-run01,477,100,136,103,33,0.0845,5.0000,5.0000
E4-run01,478,99,134,100,34,0.0846,5.0000,5.0000
E4-run01,479,98,134,101,33,0.0847,5.0000,5.0000
E4-run01,480,97,133,100,33,0.0850,5.0000,5.0000
E4-run01,481,96,132,99,33,0.0846,5.0000,5.0000
E4-run01,482,95,130,98,32,0.0847,5.0000,5.0000
E4-run01,483,94,129,97,32,0.0848,5.0000,5.0000
E4-run01,484,93,121,88,33,0.0851,5.0000,5.0000
E4-run01,485,92,121,90,31,0.1493,5.0000,5.0000
E4-run01,486,90,135,103,32,0.1238,5.0000,5.0000
E4-run01,487,89,127,95,32,0.1278,5.0000,5.0000
E4-run01,488,88,125,93,32,0.1340,5.0000,5.0000
E4-run01,489,87,121,90,31,0.0842,5.0000,5.0000
E4-run01,490,86,121,89,32,0.0843,5.0000,5.0000
E4-run01,491,85,122,91,31,0.0911,5.0000,5.0000
E4-run01,492,84,116,86,30,0.0855,5.0000,5.0000
E4-run01,493,83,120,89,31,0.0866,5.0000,5.0000
E4-run01,494,81,115,84,31,0.0962,5.0000,5.0000
E4-run01,495,80,119,86,33,0.1179,5.0000,5.0000
E4-run01,496,79,113,85,28,0.0969,5.0000,5.0000
E4-run01,497,78,117,85,32,0.0874,5.0000,5.0000
E4-run01,498,77,110,83,27,0.0857,5.0000,5.0000
E4-run01,499,76,110,80,30,0.0916,5.0000,5.0000
E4-run01,500,75,111,81,30,0.0869,5.0000,5.0000
E4-run01,501,74,108,78,30,0.0871,5.0000,5.0000
E4-run01,502,73,108,80,28,0.0868,5.0000,5.0000
E4-run01,503,71,107,78,29,0.0869,5.0000,5.0000
E4-run01,504,70,108,79,29,0.0870,5.0000,5.0000
E4-run01,505,69,75,53,22,0.0870,5.0000,5.0000
E4-run01,506,68,0,0,0,0.0000,0.0000,0.0000
E4-run01,507,67,0,0,0,0.0000,0.0000,0.0000
E4-run01,508,66,99,72,27,0.0916,5.0000,5.0000
E4-run01,509,65,101,74,27,0.0927,5.0000,5.0000
E4-run01,510,64,103,74,29,0.0855,5.0000,5.0000
E4-run01,511,62,102,74,28,0.0848,5.0000,5.0000
E4-run01,512,61,99,72,27,0.0846,5.0000,5.0000
E4-run01,513,60,97,70,27,0.0846,5.0000,5.0000
E4-run01,514,59,99,70,29,0.0844,5.0000,5.0000
E4-run01,515,58,95,68,27,0.0851,5.0000,5.0000
E4-run01,516,57,93,68,25,0.0847,5.0000,5.0000
E4-run01,517,56,95,68,27,0.0856,5.0000,5.0000
E4-run01,518,55,94,67,27,0.0849,5.0000,5.0000
E4-run01,519,54,92,65,27,0.0848,5.0000,5.0000
E4-run01,520,52,91,65,26,0.0848,5.0000,5.0000
E4-run01,521,51,90,64,26,0.0848,5.0000,5.0000
E4-run01,522,50,87,62,25,0.0844,5.0000,5.0000
E4-run01,523,49,87,62,25,0.0843,5.0000,5.0000
E4-run01,524,48,88,62,26,0.0843,5.0000,5.0000
E4-run01,525,47,84,60,24,0.0843,5.0000,5.0000
E4-run01,526,46,84,59,25,0.0847,5.0000,5.0000
E4-run01,527,45,82,57,25,0.0842,5.0000,5.0000
E4-run01,528,43,82,58,24,0.0845,5.0000,5.0000
E4-run01,529,42,80,56,24,0.0846,5.0000,5.0000
E4-run01,530,41,80,56,24,0.0840,5.0000,5.0000
E4-run01,531,40,77,54,23,0.0842,5.0000,5.0000
E4-run01,532,39,79,55,24,0.0858,5.0000,5.0000
E4-run01,533,38,76,53,23,0.0921,5.0000,5.0000
E4-run01,534,37,76,53,23,0.0870,5.0000,5.0000
E4-run01,535,36,74,51,23,0.0845,5.0000,5.0000
E4-run01,536,34,72,50,22,0.0848,5.0000,5.0000
E4-run01,537,33,71,49,22,0.0848,5.0000,5.0000
E4-run01,538,32,71,49,22,0.0855,5.0000,5.0000
E4-run01,539,31,69,48,21,0.0851,5.0000,5.0000
E4-run01,540,30,19,13,6,0.0850,5.0000,5.0000
E4-run01,541,30,0,0,0,0.0000,0.0000,0.0000
E4-run01,542,30,9,6,3,2.6869,5.0000,5.0000
E4-run01,543,30,69,47,22,0.0942,5.0000,5.0000
E4-run01,544,30,68,46,22,0.0934,5.0000,5.0000
E4-run01,545,30,64,44,20,0.0880,5.0000,5.0000
E4-run01,546,30,64,44,20,0.0877,5.0000,5.0000
E4-run01,547,30,64,44,20,0.0879,5.0000,5.0000
E4-run01,548,30,62,42,20,0.0887,5.0000,5.0000
E4-run01,549,30,61,41,20,0.0869,5.0000,5.0000
E4-run01,550,30,61,41,20,0.0863,5.0000,5.0000
E4-run01,551,30,60,41,19,0.0871,5.0000,5.0000
E4-run01,552,30,58,39,19,0.0868,5.0000,5.0000
E4-run01,553,30,57,38,19,0.0844,5.0000,5.0000
E4-run01,554,30,55,37,18,0.0862,5.0000,5.0000
E4-run01,555,30,53,35,18,0.0898,5.0000,5.0000
E4-run01,556,30,55,37,18,0.0962,5.0000,5.0000
E4-run01,557,30,52,35,17,0.0857,5.0000,5.0000
E4-run01,558,30,52,34,18,0.0855,5.0000,5.0000
E4-run01,559,30,51,34,17,0.0844,5.0000,5.0000
E4-run01,560,30,49,32,17,0.0850,5.0000,5.0000
E4-run01,561,30,48,32,16,0.0852,5.0000,5.0000
E4-run01,562,30,48,31,17,0.0845,5.0000,5.0000
E4-run01,563,30,45,30,15,0.0846,5.0000,5.0000
E4-run01,564,30,44,29,15,0.0853,5.0000,5.0000
E4-run01,565,30,43,28,15,0.0848,5.0000,5.0000
E4-run01,566,30,43,28,15,0.0839,5.0000,5.0000
E4-run01,567,30,42,27,15,0.0840,5.0000,5.0000
E4-run01,568,30,40,26,14,0.0845,5.0000,5.0000
E4-run01,569,30,40,25,15,0.0848,5.0000,5.0000
E4-run01,570,30,37,24,13,0.0843,5.0000,5.0000
E4-run01,571,30,37,24,13,0.0840,5.0000,5.0000
E4-run01,572,30,36,23,13,0.0845,5.0000,5.0000
E4-run01,573,30,35,22,13,0.0843,5.0000,5.0000
E4-run01,574,30,33,21,12,0.1332,5.0000,5.0000
E4-run01,575,30,4,2,2,5.0000,5.0000,5.0000
E4-run01,576,30,0,0,0,0.0000,0.0000,0.0000
E4-run01,577,30,13,8,5,2.5878,5.0000,5.0000
E4-run01,578,30,33,21,12,0.1397,5.0000,5.0000
E4-run01,579,30,31,20,11,0.1341,5.0000,5.0000
E4-run01,580,30,32,21,11,0.1360,5.0000,5.0000
E4-run01,581,30,31,20,11,0.0852,5.0000,5.0000
E4-run01,582,30,30,19,11,0.0851,5.0000,5.0000
E4-run01,583,30,30,20,10,0.0859,5.0000,5.0000
E4-run01,584,30,30,20,10,0.0860,5.0000,5.0000
E4-run01,585,30,30,20,10,0.0849,5.0000,5.0000
E4-run01,586,30,29,19,10,0.0846,5.0000,5.0000
E4-run01,587,30,30,20,10,0.0869,5.0000,5.0000
E4-run01,588,30,31,20,11,0.0848,5.0000,5.0000
E4-run01,589,30,29,19,10,0.0846,5.0000,5.0000
E4-run01,590,30,29,19,10,0.0856,5.0000,5.0000
E4-run01,591,30,30,20,10,0.0854,5.0000,5.0000
E4-run01,592,30,31,20,11,0.0850,5.0000,5.0000
E4-run01,593,30,29,19,10,0.0855,5.0000,5.0000
E4-run01,594,30,30,19,11,0.0925,5.0000,5.0000
E4-run01,595,30,30,20,10,0.0890,5.0000,5.0000
E4-run01,596,30,29,19,10,0.0852,5.0000,5.0000
E4-run01,597,30,30,19,11,0.0848,5.0000,5.0000
E4-run01,598,30,30,19,11,0.0862,5.0000,5.0000
E4-run01,599,30,30,20,10,0.0853,5.0000,5.0000
E4-run01,600,30,30,19,11,0.0853,5.0000,5.0000
E4-run01,601,30,29,18,11,0.0926,5.0000,5.0000
E4-run01,602,30,30,19,11,0.0930,5.0000,5.0000
E4-run01,603,30,30,20,10,0.0869,5.0000,5.0000
E4-run01,604,30,29,18,11,0.0853,5.0000,5.0000
E4-run01,605,30,30,19,11,0.0849,5.0000,5.0000
E4-run01,606,30,30,20,10,0.0844,5.0000,5.0000
E4-run01,607,30,32,20,12,0.0845,5.0000,5.0000
E4-run01,608,30,31,20,11,0.0844,5.0000,5.0000
E4-run01,609,30,26,16,10,0.0943,5.0000,5.0000
E4-run01,610,30,0,0,0,0.0000,0.0000,0.0000
E4-run01,611,30,0,0,0,0.0000,0.0000,0.0000
E4-run01,612,30,21,14,7,0.0937,5.0000,5.0000
E4-run01,613,30,31,20,11,0.0928,5.0000,5.0000
E4-run01,614,30,28,18,10,0.0850,5.0000,5.0000
E4-run01,615,30,32,21,11,0.0885,5.0000,5.0000
E4-run01,616,30,30,20,10,0.1096,5.0000,5.0000
E4-run01,617,30,30,20,10,0.0898,5.0000,5.0000
E4-run01,618,30,29,19,10,0.0850,5.0000,5.0000
E4-run01,619,30,30,20,10,0.0845,5.0000,5.0000
E4-run01,620,30,31,20,11,0.0852,5.0000,5.0000
E4-run01,621,30,29,19,10,0.0850,5.0000,5.0000
E4-run01,622,30,30,20,10,0.0848,5.0000,5.0000
E4-run01,623,30,30,19,11,0.0850,5.0000,5.0000
E4-run01,624,30,30,20,10,0.0857,5.0000,5.0000
E4-run01,625,30,29,19,10,0.0851,5.0000,5.0000
E4-run01,626,30,30,19,11,0.0852,5.0000,5.0000
E4-run01,627,30,30,20,10,0.0846,5.0000,5.0000
E4-run01,628,30,30,19,11,0.0923,5.0000,5.0000
E4-run01,629,30,30,19,11,0.0922,5.0000,5.0000
E4-run01,630,30,29,19,10,0.0851,5.0000,5.0000
E4-run01,631,30,29,19,10,0.0853,5.0000,5.0000
E4-run01,632,30,31,19,12,0.0852,5.0000,5.0000
E4-run01,633,30,30,20,10,0.0847,5.0000,5.0000
E4-run01,634,30,29,18,11,0.0849,5.0000,5.0000
E4-run01,635,30,31,20,11,0.0865,5.0000,5.0000
E4-run01,636,30,30,19,11,0.0921,5.0000,5.0000
E4-run01,637,30,31,20,11,0.0923,5.0000,5.0000
E4-run01,638,30,30,19,11,0.0854,5.0000,5.0000
E4-run01,639,30,29,19,10,0.0841,5.0000,5.0000
E4-run01,640,30,32,20,12,0.0843,5.0000,5.0000
E4-run01,641,30,30,20,10,0.0871,5.0000,5.0000
E4-run01,642,30,30,19,11,0.0855,5.0000,5.0000
E4-run01,643,30,31,20,11,0.0917,5.0000,5.0000
E4-run01,644,30,16,11,5,0.0929,5.0000,5.0000
E4-run01,645,30,0,0,0,0.0000,0.0000,0.0000
E4-run01,646,30,1,1,0,2.5005,2.5005,2.5005
E4-run01,647,30,31,20,11,0.0939,5.0000,5.0000
E4-run01,648,30,29,19,10,0.0857,5.0000,5.0000
E4-run01,649,30,30,20,10,0.0850,5.0000,5.0000
E4-run01,650,30,31,20,11,0.0850,5.0000,5.0000
E4-run01,651,30,29,19,10,0.0848,5.0000,5.0000
E4-run01,652,30,30,20,10,0.0852,5.0000,5.0000
E4-run01,653,30,29,19,10,0.0847,5.0000,5.0000
E4-run01,654,30,30,20,10,0.0844,5.0000,5.0000
E4-run01,655,30,30,19,11,0.0848,5.0000,5.0000
E4-run01,656,30,30,20,10,0.0851,5.0000,5.0000
E4-run01,657,30,30,19,11,0.0859,5.0000,5.0000
E4-run01,658,30,29,19,10,0.0847,5.0000,5.0000
E4-run01,659,30,31,20,11,0.0842,5.0000,5.0000
E4-run01,660,30,30,19,11,0.0848,5.0000,5.0000
E4-run01,661,30,29,19,10,0.0850,5.0000,5.0000
E4-run01,662,30,30,19,11,0.0888,5.0000,5.0000
E4-run01,663,30,29,19,10,0.0922,5.0000,5.0000
E4-run01,664,30,30,19,11,0.0856,5.0000,5.0000
E4-run01,665,30,31,20,11,0.0846,5.0000,5.0000
E4-run01,666,30,30,19,11,0.0846,5.0000,5.0000
E4-run01,667,30,30,19,11,0.0849,5.0000,5.0000
E4-run01,668,30,29,19,10,0.0851,5.0000,5.0000
E4-run01,669,30,31,20,11,0.0842,5.0000,5.0000
E4-run01,670,30,30,19,11,0.0919,5.0000,5.0000
E4-run01,671,30,31,20,11,0.0933,5.0000,5.0000
E4-run01,672,30,31,20,11,0.0861,5.0000,5.0000
E4-run01,673,30,29,19,10,0.0857,5.0000,5.0000
E4-run01,674,30,30,19,11,0.1114,5.0000,5.0000
E4-run01,675,30,31,21,10,0.0983,5.0000,5.0000
E4-run01,676,30,30,19,11,0.0853,5.0000,5.0000
E4-run01,677,30,30,20,10,0.0911,5.0000,5.0000
E4-run01,678,30,31,20,11,0.0932,5.0000,5.0000
E4-run01,679,30,6,4,2,0.0957,5.0000,5.0000
E4-run01,680,30,0,0,0,0.0000,0.0000,0.0000
E4-run01,681,30,11,7,4,2.5064,5.0000,5.0000
E4-run01,682,30,29,19,10,0.0920,5.0000,5.0000
E4-run01,683,30,30,20,10,0.0852,5.0000,5.0000
E4-run01,684,30,30,20,10,0.0846,5.0000,5.0000
E4-run01,685,30,30,19,11,0.0845,5.0000,5.0000
E4-run01,686,30,30,20,10,0.0858,5.0000,5.0000
E4-run01,687,30,30,19,11,0.0852,5.0000,5.0000
E4-run01,688,30,30,20,10,0.0847,5.0000,5.0000
E4-run01,689,30,29,18,11,0.0850,5.0000,5.0000
E4-run01,690,30,30,20,10,0.0863,5.0000,5.0000
E4-run01,691,30,30,19,11,0.0854,5.0000,5.0000
E4-run01,692,30,30,20,10,0.0845,5.0000,5.0000
E4-run01,693,30,30,19,11,0.0860,5.0000,5.0000
E4-run01,694,30,30,19,11,0.0852,5.0000,5.0000
E4-run01,695,30,30,19,11,0.0854,5.0000,5.0000
E4-run01,696,30,29,19,10,0.0839,5.0000,5.0000
E4-run01,697,30,30,19,11,0.0916,5.0000,5.0000
E4-run01,698,30,31,20,11,0.0920,5.0000,5.0000
E4-run01,699,30,29,19,10,0.0842,5.0000,5.0000
E4-run01,700,30,31,19,12,0.0857,5.0000,5.0000
E4-run01,701,30,30,20,10,0.0847,5.0000,5.0000
E4-run01,702,30,30,19,11,0.0848,5.0000,5.0000
E4-run01,703,30,31,21,10,0.0847,5.0000,5.0000
E4-run01,704,30,30,19,11,0.0863,5.0000,5.0000
E4-run01,705,30,30,19,11,0.0933,5.0000,5.0000
E4-run01,706,30,31,20,11,0.0915,5.0000,5.0000
E4-run01,707,30,29,19,10,0.0854,5.0000,5.0000
E4-run01,708,30,30,20,10,0.0850,5.0000,5.0000
E4-run01,709,30,30,20,10,0.0840,5.0000,5.0000
E4-run01,710,30,31,20,11,0.0857,5.0000,5.0000
E4-run01,711,30,29,19,10,0.0859,5.0000,5.0000
E4-run01,712,30,31,20,11,0.0935,5.0000,5.0000
E4-run01,713,30,25,17,8,0.0924,5.0000,5.0000
E4-run01,714,30,0,0,0,0.0000,0.0000,0.0000
E4-run01,715,30,0,0,0,0.0000,0.0000,0.0000
E4-run01,716,30,21,13,8,0.0929,5.0000,5.0000
E4-run01,717,30,29,19,10,0.0855,5.0000,5.0000
E4-run01,718,30,31,20,11,0.0852,5.0000,5.0000
E4-run01,719,30,29,19,10,0.0864,5.0000,5.0000
