experiment_id,t_seconds,offered,served,ok,errors,latency_p50_s,latency_p90_s,latency_max_s
E5-run01,448,90,88,47,41,0.1100,5.0000,5.0000
E5-run01,449,90,96,51,45,0.0922,5.0000,5.0000
E5-run01,450,90,86,41,45,5.0000,5.0000,5.0000
E5-run01,451,90,95,44,51,5.0000,5.0000,5.0000
E5-run01,452,90,90,41,49,5.0000,5.0000,5.0000
E5-run01,453,90,87,45,42,0.0893,5.0000,5.0000
E5-run01,454,90,88,50,38,0.0894,5.0000,5.0000
E5-run01,455,90,90,43,47,5.0000,5.0000,5.0000
E5-run01,456,90,92,42,50,5.0000,5.0000,5.0000
E5-run01,457,90,92,43,49,5.0000,5.0000,5.0000
E5-run01,458,90,87,43,44,5.0000,5.0000,5.0000
E5-run01,459,90,88,48,40,0.0919,5.0000,5.0000
E5-run01,460,90,97,51,46,0.0927,5.0000,5.0000
E5-run01,461,90,88,40,48,5.0000,5.0000,5.0000
E5-run01,462,90,89,42,47,5.0000,5.0000,5.0000
E5-run01,463,90,88,41,47,5.0000,5.0000,5.0000
E5-run01,464,90,89,48,41,0.0995,5.0000,5.0000
E5-run01,465,90,39,22,17,0.0879,5.0000,5.0000
E5-run01,466,90,0,0,0,0.0000,0.0000,0.0000
E5-run01,467,90,47,26,21,2.1628,5.0000,5.0000
E5-run01,468,90,92,42,50,5.0000,5.0000,5.0000
E5-run01,469,90,89,41,48,5.0000,5.0000,5.0000
E5-run01,470,90,90,42,48,5.0000,5.0000,5.0000
E5-run01,471,90,87,45,42,0.0905,5.0000,5.0000
E5-run01,472,90,89,49,40,0.0922,5.0000,5.0000
E5-run01,473,90,94,47,47,5.0000,5.0000,5.0000
E5-run01,474,90,91,41,50,5.0000,5.0000,5.0000
E5-run01,475,90,91,43,48,5.0000,5.0000,5.0000
E5-run01,476,90,86,42,44,5.0000,5.0000,5.0000
E5-run01,477,90,90,49,41,0.0926,5.0000,5.0000
E5-run01,478,90,91,48,43,0.0993,5.0000,5.0000
E5-run01,479,90,94,44,50,5.0000,5.0000,5.0000
E5-run01,480,90,88,41,47,5.0000,5.0000,5.0000
E5-run01,481,90,87,42,45,5.0000,5.0000,5.0000
E5-run01,482,90,89,47,42,0.0877,5.0000,5.0000
E5-run01,483,90,89,49,40,0.0880,5.0000,5.0000
E5-run01,484,90,95,45,50,5.0000,5.0000,5.0000
E5-run01,485,90,89,41,48,5.0000,5.0000,5.0000
E5-run01,486,90,91,44,47,5.0000,5.0000,5.0000
E5-run01,487,90,87,45,42,0.0910,5.0000,5.0000
E5-run01,488,90,92,49,43,0.0897,5.0000,5.0000
E5-run01,489,90,91,47,44,0.0924,5.0000,5.0000
E5-run01,490,90,90,40,50,5.0000,5.0000,5.0000
E5-run01,491,90,90,42,48,5.0000,5.0000,5.0000
E5-run01,492,90,88,44,44,5.0000,5.0000,5.0000
E5-run01,493,90,89,49,40,0.0900,5.0000,5.0000
E5-run01,494,90,90,47,43,0.0964,5.0000,5.0000
E5-run01,495,90,95,45,50,5.0000,5.0000,5.0000
E5-run01,496,90,90,42,48,5.0000,5.0000,5.0000
E5-run01,497,90,87,41,46,5.0000,5.0000,5.0000
E5-run01,498,90,89,48,41,0.0894,5.0000,5.0000
E5-run01,499,90,67,37,30,0.0878,5.0000,5.0000
E5-run01,500,90,0,0,0,0.0000,0.0000,0.0000
E5-run01,501,90,16,8,8,5.0000,5.0000,5.0000
E5-run01,502,90,93,46,47,5.0000,5.0000,5.0000
E5-run01,503,90,88,40,48,5.0000,5.0000,5.0000
E5-run01,504,90,91,43,48,5.0000,5.0000,5.0000
E5-run01,505,90,88,46,42,0.0891,5.0000,5.0000
E5-run01,506,90,91,49,42,0.1414,5.0000,5.0000
E5-run01,507,90,90,46,44,0.1307,5.0000,5.0000
E5-run01,508,90,92,43,49,5.0000,5.0000,5.0000
E5-run01,509,90,90,42,48,5.0000,5.0000,5.0000
E5-run01,510,90,88,43,45,5.0000,5.0000,5.0000
E5-run01,511,90,89,49,40,0.0897,5.0000,5.0000
E5-run01,512,90,91,47,44,0.0905,5.0000,5.0000
E5-run01,513,90,91,45,46,5.0000,5.0000,5.0000
E5-run01,514,90,92,42,50,5.0000,5.0000,5.0000
E5-run01,515,90,88,42,46,5.0000,5.0000,5.0000
E5-run01,516,90,89,48,41,0.0863,5.0000,5.0000
E5-run01,517,90,92,48,44,0.0890,5.0000,5.0000
E5-run01,518,90,90,46,44,0.0867,5.0000,5.0000
E5-run01,519,90,90,42,48,5.0000,5.0000,5.0000
E5-run01,520,90,90,42,48,5.0000,5.0000,5.0000
E5-run01,521,90,87,45,42,0.0941,5.0000,5.0000
E5-run01,522,90,91,50,41,0.0900,5.0000,5.0000
E5-run01,523,90,93,46,47,5.0000,5.0000,5.0000
E5-run01,524,90,90,44,46,5.0000,5.0000,5.0000
E5-run01,525,90,90,42,48,5.0000,5.0000,5.0000
E5-run01,526,90,87,42,45,5.0000,5.0000,5.0000
E5-run01,527,90,90,50,40,0.0896,5.0000,5.0000
E5-run01,528,90,92,47,45,0.0957,5.0000,5.0000
E5-run01,529,90,90,44,46,5.0000,5.0000,5.0000
E5-run01,530,90,90,42,48,5.0000,5.0000,5.0000
E5-run01,531,90,90,43,47,5.0000,5.0000,5.0000
E5-run01,532,90,87,47,40,0.0874,5.0000,5.0000
E5-run01,533,90,93,49,44,0.0903,5.0000,5.0000
E5-run01,534,90,7,4,3,0.0875,5.0000,5.0000
E5-run01,535,90,0,0,0,0.0000,0.0000,0.0000
E5-run01,536,90,75,37,38,5.0000,5.0000,5.0000
E5-run01,537,90,92,44,48,5.0000,5.0000,5.0000
E5-run01,538,90,88,42,46,5.0000,5.0000,5.0000
E5-run01,539,90,88,45,43,0.0927,5.0000,5.0000
E5-run01,540,90,90,49,41,0.0911,5.0000,5.0000
E5-run01,541,90,91,45,46,5.0000,5.0000,5.0000
E5-run01,542,90,92,45,47,5.0000,5.0000,5.0000
E5-run01,543,90,89,42,47,5.0000,5.0000,5.0000
E5-run01,544,90,88,43,45,5.0000,5.0000,5.0000
E5-run01,545,90,88,48,40,0.0935,5.0000,5.0000
E5-run01,546,90,94,48,46,0.0966,5.0000,5.0000
E5-run01,547,90,90,45,45,5.0000,5.0000,5.0000
E5-run01,548,90,91,43,48,5.0000,5.0000,5.0000
E5-run01,549,90,89,43,46,5.0000,5.0000,5.0000
E5-run01,550,90,88,46,42,0.0928,5.0000,5.0000
E5-run01,551,90,92,50,42,0.0962,5.0000,5.0000
E5-run01,552,90,90,43,47,5.0000,5.0000,5.0000
E5-run01,553,90,91,45,46,5.0000,5.0000,5.0000
E5-run01,554,90,88,41,47,5.0000,5.0000,5.0000
E5-run01,555,90,88,46,42,0.0885,5.0000,5.0000
E5-run01,556,90,91,49,42,0.0887,5.0000,5.0000
E5-run01,557,90,93,46,47,5.0000,5.0000,5.0000
E5-run01,558,90,89,43,46,5.0000,5.0000,5.0000
E5-run01,559,90,91,44,47,5.0000,5.0000,5.0000
E5-run01,560,90,88,43,45,5.0000,5.0000,5.0000
E5-run01,561,90,89,48,41,0.0926,5.0000,5.0000
E5-run01,562,90,92,48,44,0.0988,5.0000,5.0000
E5-run01,563,90,89,41,48,5.0000,5.0000,5.0000
E5-run01,564,90,92,46,46,5.0000,5.0000,5.0000
E5-run01,565,90,88,43,45,5.0000,5.0000,5.0000
E5-run01,566,90,88,46,42,0.1232,5.0000,5.0000
E5-run01,567,90,93,50,43,0.1165,5.0000,5.0000
E5-run01,568,90,38,18,20,5.0000,5.0000,5.0000
E5-run01,569,90,0,0,0,0.0000,0.0000,0.0000
E5-run01,570,90,61,30,31,5.0000,5.0000,5.0000
E5-run01,571,90,88,42,46,5.0000,5.0000,5.0000
E5-run01,572,90,89,43,46,5.0000,5.0000,5.0000
E5-run01,573,90,89,46,43,0.0959,5.0000,5.0000
E5-run01,574,90,90,48,42,0.0911,5.0000,5.0000
E5-run01,575,90,92,46,46,5.0000,5.0000,5.0000
E5-run01,576,90,90,43,47,5.0000,5.0000,5.0000
E5-run01,577,90,89,43,46,5.0000,5.0000,5.0000
E5-run01,578,90,90,45,45,5.0000,5.0000,5.0000
E5-run01,579,90,89,48,41,0.0909,5.0000,5.0000
E5-run01,580,90,92,48,44,0.0932,5.0000,5.0000
E5-run01,581,90,91,42,49,5.0000,5.0000,5.0000
E5-run01,582,90,91,44,47,5.0000,5.0000,5.0000
E5-run01,583,90,88,44,44,5.0000,5.0000,5.0000
E5-run01,584,90,89,47,42,0.1002,5.0000,5.0000
E5-run01,585,90,90,48,42,0.0954,5.0000,5.0000
E5-run01,586,90,92,45,47,5.0000,5.0000,5.0000
E5-run01,587,90,89,42,47,5.0000,5.0000,5.0000
E5-run01,588,90,90,43,47,5.0000,5.0000,5.0000
E5-run01,589,90,88,46,42,0.0987,5.0000,5.0000
E5-run01,590,90,91,48,43,0.0974,5.0000,5.0000
E5-run01,591,90,91,47,44,0.1066,5.0000,5.0000
E5-run01,592,90,91,43,48,5.0000,5.0000,5.0000
E5-run01,593,90,89,42,47,5.0000,5.0000,5.0000
E5-run01,594,90,89,45,44,0.1005,5.0000,5.0000
E5-run01,595,90,90,48,42,0.1010,5.0000,5.0000
E5-run01,596,90,91,47,44,0.1072,5.0000,5.0000
E5-run01,597,90,90,44,46,5.0000,5.0000,5.0000
E5-run01,598,90,91,43,48,5.0000,5.0000,5.0000
E5-run01,599,90,89,44,45,5.0000,5.0000,5.0000
